14,11,9,7,6,5,4,3,3,2,1,1,1,0,0,0,0,0,0,0,1,1,1,2,3,4,6,8,10,13,21,26,28,30,32,34,34,35,37,37,38,38,38,39,39,39,39,39,38,38,38,37,36,35,34,33,31,29,26,22,13,10,9,7,6,5,4,3,3,2,2,1,1,1,0,0,0,0,0,0,0,0,1,1,1,1,1,2,2,3,3,4,4,5,5,7,8,8,10,13,19,22,23,24,25,25,26,26,27,27,28,28,28,29,29,29,29,29,29,29,29,29,29,28,28,28,28,27,27,27,26,26,25,25,24,23,22,21,20,17,-3,-2,-2,-1,-1,-1,-1,0,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,2,2,2,3,5,3,2,2,2,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1,-1,-2,-2,-3,-4,-3,-2,-1,-1,-1,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,2,3,3,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1,-2,-3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,94,69,61,60,71,96,73,71,46,44,42,44,69,62
15,11,9,7,5,4,3,2,2,1,1,1,0,0,0,0,0,1,1,2,3,3,4,5,7,8,10,12,14,20,20,23,25,26,28,29,32,33,34,35,36,36,37,38,38,38,39,39,39,39,39,39,38,38,37,36,35,34,31,27,12,9,7,6,5,4,4,3,3,2,2,1,1,1,1,0,0,0,0,0,0,1,1,1,2,2,3,4,4,5,6,6,6,7,8,9,10,12,13,16,16,18,19,21,22,23,23,24,25,25,26,26,27,27,28,28,28,28,28,28,29,29,29,29,29,29,29,29,28,28,28,28,27,27,27,26,25,24,23,21,-4,-3,-2,-2,-1,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,1,1,2,2,4,6,3,2,1,1,1,2,2,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,-1,-1,-1,-2,-3,-4,-3,-2,-1,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,1,1,1,1,2,3,2,1,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1,-2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,80,120,101,98,116,104,62,109,75,60,66,74,109,64
14,11,9,7,6,5,4,3,2,2,1,1,1,0,0,0,0,0,1,1,2,3,4,6,7,9,11,12,14,17,22,26,29,31,32,33,34,35,36,36,37,37,38,38,39,39,39,39,38,38,37,37,36,35,34,32,31,30,28,23,13,10,8,7,6,5,4,3,3,2,2,1,1,1,0,0,0,0,0,0,0,0,0,1,1,1,1,2,2,2,3,3,4,5,6,7,8,10,12,14,17,19,20,21,22,22,23,24,24,25,25,26,27,27,28,28,28,29,29,29,29,29,29,29,28,28,28,28,28,27,27,26,25,24,24,23,22,21,19,17,-3,-2,-2,-1,-1,-1,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,2,1,1,2,3,4,3,2,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1,-1,-1,-3,-5,-3,-2,-1,-1,-1,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,2,2,2,2,1,1,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,0,0,-1,-1,-1,-2,-2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,98,98,88,89,107,86,60,98,69,56,51,71,105,56
15,10,9,6,5,4,3,2,1,1,1,1,0,0,0,0,0,0,1,1,2,2,2,3,5,5,8,9,11,15,23,26,28,29,33,35,37,37,38,38,39,39,39,39,39,38,38,38,38,37,37,36,36,35,34,33,31,30,28,24,12,8,7,6,5,4,3,3,3,2,1,1,1,1,1,0,0,0,0,0,0,0,0,0,1,1,1,2,2,3,4,4,4,4,5,5,6,6,8,10,17,19,22,23,23,25,25,25,26,27,27,28,28,28,28,29,29,29,29,29,29,29,29,29,29,28,28,28,28,27,27,26,25,25,24,23,22,20,18,14,-5,-3,-2,-2,-1,-1,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,2,1,3,4,3,2,1,2,3,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1,-1,-3,-4,-4,-2,-1,-1,-1,-1,0,0,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,2,2,2,2,2,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,-1,-1,-1,-2,-3,-4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,99,165,141,141,152,103,71,118,133,82,88,131,111,67
17,13,10,10,9,7,6,5,4,3,2,1,1,0,0,0,0,0,1,1,2,3,4,5,6,7,9,11,14,18,26,29,32,33,34,36,36,37,37,38,38,38,39,39,39,39,39,39,39,38,38,37,37,37,36,35,34,32,31,27,13,11,10,9,8,7,6,5,5,4,2,2,2,1,1,1,1,0,0,0,0,0,0,0,0,0,0,1,1,1,2,2,2,3,4,5,5,7,9,12,17,19,20,21,22,23,24,25,25,26,26,27,27,27,28,28,28,28,29,29,29,29,29,29,29,29,29,29,28,28,28,28,27,26,26,25,24,23,20,18,-4,-3,-1,0,-1,-1,-1,-1,-1,-1,-1,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,2,2,3,4,3,3,2,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1,-2,-4,-2,-1,-1,-1,-1,-1,-1,0,0,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,2,2,3,2,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,-1,-1,-2,-2,-2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,115,92,92,110,105,53,97,79,64,60,64,120,77
16,13,12,11,9,7,6,5,4,3,3,2,2,1,1,1,0,0,0,0,1,1,1,2,3,4,5,6,8,11,25,29,31,33,34,36,37,37,38,38,39,39,39,39,39,38,38,38,37,37,36,35,34,33,32,30,28,26,23,18,16,13,11,9,8,7,6,5,5,4,4,3,2,1,1,1,0,0,0,0,0,0,0,0,0,0,1,1,1,1,2,2,3,3,4,5,5,6,8,10,19,22,23,24,25,26,27,27,28,28,28,29,29,29,29,29,29,29,29,28,28,28,28,28,27,27,27,26,26,25,25,24,24,23,22,21,20,19,17,14,-3,-2,-1,-1,-2,-1,-1,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,2,3,4,3,2,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1,-1,-2,-2,-2,-4,-5,-3,-2,-2,-1,-1,-1,-1,0,0,0,0,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,2,2,3,2,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1,-1,-2,-3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,96,146,116,115,141,96,61,114,107,80,76,101,109,62
14,12,10,8,7,6,5,4,3,2,1,1,0,0,0,0,0,0,0,1,1,2,2,3,4,5,7,8,10,14,21,25,27,29,30,32,33,34,35,36,37,38,38,39,39,39,39,39,38,38,37,37,37,36,35,34,32,31,28,24,12,10,9,8,7,6,5,4,3,3,2,2,1,1,0,0,0,0,0,0,0,0,1,1,1,1,2,2,3,3,4,5,5,6,7,8,9,10,11,13,18,20,22,23,24,25,25,26,27,27,28,28,28,28,29,29,29,29,29,29,29,29,29,29,29,28,28,28,28,27,27,27,26,25,25,24,23,22,19,17,-2,-2,-2,-1,-1,-1,-1,-1,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,3,4,4,3,2,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1,-2,-3,-4,-2,-1,-1,-1,-1,-1,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,1,1,1,1,2,2,2,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,-1,-1,-2,-2,-2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,85,75,68,67,74,99,66,79,49,44,43,49,79,59
13,10,8,7,5,4,4,3,2,1,1,1,0,0,0,0,0,0,1,1,2,3,4,5,5,7,8,10,13,16,22,25,27,30,31,33,34,35,36,37,38,38,39,39,39,39,39,39,39,38,38,38,37,36,35,34,33,31,30,27,12,9,8,7,5,4,4,3,2,2,1,1,1,0,0,0,0,0,0,0,0,0,0,1,1,1,2,2,3,3,3,4,5,5,6,7,8,9,10,12,17,19,20,21,22,24,24,25,26,26,27,27,27,28,28,28,29,29,29,29,29,29,29,29,29,29,29,29,28,28,28,27,26,26,25,24,23,22,21,18,-3,-2,-1,-1,-1,0,0,-1,-1,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,1,1,1,2,3,3,3,2,2,2,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1,-1,-1,-2,-3,-3,-2,-1,-1,-1,0,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,1,1,1,2,2,1,1,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,-1,-1,-1,-1,-2,-3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,97,115,90,90,113,106,63,108,72,61,62,71,107,67
13,10,7,5,4,3,3,2,1,1,1,0,0,0,0,1,1,1,2,2,3,4,4,5,6,8,10,11,14,18,22,27,29,31,32,33,34,35,36,36,37,38,38,38,39,39,39,39,39,39,38,38,37,36,35,34,33,31,29,25,11,8,7,5,4,3,3,2,2,2,1,1,1,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,2,2,3,3,4,5,6,7,8,10,11,14,14,17,19,20,22,23,24,24,25,25,26,27,27,27,28,28,28,28,29,29,29,29,29,29,29,29,28,28,28,28,27,27,26,26,25,24,23,22,21,19,-3,-3,-2,-1,-1,0,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,2,1,2,3,4,5,3,2,1,1,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1,-1,-2,-3,-4,-3,-2,-1,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,2,3,3,2,1,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1,-1,-2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,106,78,71,71,83,94,62,89,53,47,46,54,88,64
14,11,9,7,6,4,4,3,2,1,1,1,1,0,0,0,0,0,0,1,1,2,2,3,4,5,6,8,11,15,21,23,25,29,32,33,34,35,36,37,37,38,38,39,39,39,39,39,38,38,38,37,37,36,35,34,32,30,28,24,13,9,8,7,5,5,4,3,3,2,2,1,1,1,0,0,0,0,0,0,0,0,1,1,2,2,3,3,3,3,4,4,4,5,6,7,8,9,11,13,18,20,22,23,24,25,26,26,27,27,27,28,28,28,28,29,29,29,29,29,29,29,29,29,29,28,28,28,28,27,27,26,26,25,25,24,23,22,20,17,-3,-2,-2,-1,-1,-1,0,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,2,3,4,2,2,3,3,2,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,-1,-2,-2,-3,-4,-4,-2,-1,-1,-1,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,2,2,2,2,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,-1,-2,-3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,88,97,79,80,85,98,70,101,51,48,46,52,96,63
13,9,6,5,3,2,2,1,0,0,0,0,1,2,2,2,2,2,3,3,3,3,3,4,5,5,6,8,11,14,21,26,29,31,32,33,35,36,37,37,38,38,38,39,39,39,39,39,39,38,38,38,37,37,36,35,34,32,30,26,8,7,5,4,4,3,2,2,2,1,1,1,1,0,0,0,0,0,0,0,0,0,1,1,1,1,1,2,2,2,3,3,4,5,6,6,7,8,10,13,11,12,17,22,23,25,26,26,27,27,27,28,28,28,29,29,29,29,29,29,29,29,29,29,29,29,29,28,28,28,28,27,27,26,26,25,24,23,21,18,-4,-3,-2,-1,-1,0,0,-1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,2,3,3,5,4,2,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,-1,-2,-3,-4,-1,-1,-1,0,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,1,2,3,1,3,5,3,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,-1,-2,-3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,108,110,93,86,104,118,62,124,73,58,58,64,108,72
